area,crime_type,year,crime_count,crime_date,crime_hour,day_night,source_dataset,latitude,longitude
Ghaziabad,SEXUAL ASSAULT,2023,1,,,,crime_dataset_1,,
Surat,KIDNAPPING,2023,1,,,,crime_dataset_1,,
Bangalore,SEXUAL ASSAULT,2023,1,,,,crime_dataset_1,,
Surat,KIDNAPPING,2023,1,,,,crime_dataset_1,,
Hyderabad,KIDNAPPING,2023,1,,,,crime_dataset_1,,
Ahmedabad,KIDNAPPING,2023,1,,,,crime_dataset_1,,
Jaipur,ASSAULT,2023,1,,,,crime_dataset_1,,
Delhi,KIDNAPPING,2023,1,,,,crime_dataset_1,,
Bangalore,KIDNAPPING,2023,1,,,,crime_dataset_1,,
Jaipur,ASSAULT,2023,1,,,,crime_dataset_1,,
Vasai,ASSAULT,2023,1,,,,crime_dataset_1,,
Lucknow,ASSAULT,2023,1,,,,crime_dataset_1,,
Visakhapatnam,ASSAULT,2023,1,,,,crime_dataset_1,,
Jaipur,KIDNAPPING,2023,1,,,,crime_dataset_1,,
Bangalore,SEXUAL ASSAULT,2023,1,,,,crime_dataset_1,,
Jaipur,SEXUAL ASSAULT,2023,1,,,,crime_dataset_1,,
Mumbai,SEXUAL ASSAULT,2023,1,,,,crime_dataset_1,,
Mumbai,KIDNAPPING,2023,1,,,,crime_dataset_1,,
Lucknow,SEXUAL ASSAULT,2023,1,,,,crime_dataset_1,,
Pune,ASSAULT,2023,1,,,,crime_dataset_1,,
Lucknow,SEXUAL ASSAULT,2023,1,,,,crime_dataset_1,,
Mumbai,ASSAULT,2023,1,,,,crime_dataset_1,,
Hyderabad,ASSAULT,2023,1,,,,crime_dataset_1,,
Hyderabad,ASSAULT,2023,1,,,,crime_dataset_1,,
Thane,SEXUAL ASSAULT,2023,1,,,,crime_dataset_1,,
Chennai,KIDNAPPING,2023,1,,,,crime_dataset_1,,
Pune,SEXUAL ASSAULT,2023,1,,,,crime_dataset_1,,
Surat,SEXUAL ASSAULT,2023,1,,,,crime_dataset_1,,
Nagpur,ASSAULT,2023,1,,,,crime_dataset_1,,
Ludhiana,KIDNAPPING,2023,1,,,,crime_dataset_1,,
Visakhapatnam,SEXUAL ASSAULT,2023,1,,,,crime_dataset_1,,
Srinagar,KIDNAPPING,2023,1,,,,crime_dataset_1,,
Bangalore,SEXUAL ASSAULT,2023,1,,,,crime_dataset_1,,
Delhi,SEXUAL ASSAULT,2023,1,,,,crime_dataset_1,,
Indore,ASSAULT,2023,1,,,,crime_dataset_1,,
Kolkata,KIDNAPPING,2023,1,,,,crime_dataset_1,,
Ahmedabad,KIDNAPPING,2023,1,,,,crime_dataset_1,,
Bangalore,ASSAULT,2023,1,,,,crime_dataset_1,,
Chennai,KIDNAPPING,2023,1,,,,crime_dataset_1,,
Bhopal,ASSAULT,2023,1,,,,crime_dataset_1,,
Hyderabad,SEXUAL ASSAULT,2023,1,,,,crime_dataset_1,,
Delhi,KIDNAPPING,2023,1,,,,crime_dataset_1,,
Nagpur,ASSAULT,2023,1,,,,crime_dataset_1,,
Kolkata,ASSAULT,2023,1,,,,crime_dataset_1,,
Lucknow,SEXUAL ASSAULT,2023,1,,,,crime_dataset_1,,
Bangalore,SEXUAL ASSAULT,2023,1,,,,crime_dataset_1,,
Hyderabad,SEXUAL ASSAULT,2023,1,,,,crime_dataset_1,,
Mumbai,ASSAULT,2023,1,,,,crime_dataset_1,,
Ahmedabad,ASSAULT,2023,1,,,,crime_dataset_1,,
Hyderabad,SEXUAL ASSAULT,2023,1,,,,crime_dataset_1,,
Bangalore,SEXUAL ASSAULT,2023,1,,,,crime_dataset_1,,
Visakhapatnam,ASSAULT,2023,1,,,,crime_dataset_1,,
Kolkata,ASSAULT,2023,1,,,,crime_dataset_1,,
Delhi,SEXUAL ASSAULT,2023,1,,,,crime_dataset_1,,
Pune,KIDNAPPING,2023,1,,,,crime_dataset_1,,
Ahmedabad,KIDNAPPING,2023,1,,,,crime_dataset_1,,
Bangalore,ASSAULT,2023,1,,,,crime_dataset_1,,
Hyderabad,ASSAULT,2023,1,,,,crime_dataset_1,,
Delhi,KIDNAPPING,2023,1,,,,crime_dataset_1,,
Visakhapatnam,KIDNAPPING,2023,1,,,,crime_dataset_1,,
Kolkata,ASSAULT,2023,1,,,,crime_dataset_1,,
Bangalore,KIDNAPPING,2023,1,,,,crime_dataset_1,,
Delhi,ASSAULT,2023,1,,,,crime_dataset_1,,
Mumbai,KIDNAPPING,2023,1,,,,crime_dataset_1,,
Agra,ASSAULT,2023,1,,,,crime_dataset_1,,
Bangalore,ASSAULT,2023,1,,,,crime_dataset_1,,
Delhi,ASSAULT,2023,1,,,,crime_dataset_1,,
Ahmedabad,SEXUAL ASSAULT,2023,1,,,,crime_dataset_1,,
Delhi,KIDNAPPING,2023,1,,,,crime_dataset_1,,
Kanpur,SEXUAL ASSAULT,2023,1,,,,crime_dataset_1,,
Bangalore,KIDNAPPING,2023,1,,,,crime_dataset_1,,
Kolkata,SEXUAL ASSAULT,2023,1,,,,crime_dataset_1,,
Pune,ASSAULT,2023,1,,,,crime_dataset_1,,
Bangalore,KIDNAPPING,2023,1,,,,crime_dataset_1,,
Indore,SEXUAL ASSAULT,2023,1,,,,crime_dataset_1,,
Bangalore,KIDNAPPING,2023,1,,,,crime_dataset_1,,
Mumbai,KIDNAPPING,2023,1,,,,crime_dataset_1,,
Patna,ASSAULT,2023,1,,,,crime_dataset_1,,
Mumbai,KIDNAPPING,2023,1,,,,crime_dataset_1,,
Hyderabad,KIDNAPPING,2024,1,,,,crime_dataset_1,,
Bangalore,KIDNAPPING,2024,1,,,,crime_dataset_1,,
Kolkata,KIDNAPPING,2024,1,,,,crime_dataset_1,,
Kolkata,KIDNAPPING,2024,1,,,,crime_dataset_1,,
Bhopal,KIDNAPPING,2024,1,,,,crime_dataset_1,,
Delhi,ASSAULT,2024,1,,,,crime_dataset_1,,
Kolkata,ASSAULT,2024,1,,,,crime_dataset_1,,
Delhi,SEXUAL ASSAULT,2024,1,,,,crime_dataset_1,,
Kolkata,ASSAULT,2024,1,,,,crime_dataset_1,,
Mumbai,SEXUAL ASSAULT,2024,1,,,,crime_dataset_1,,
Kolkata,KIDNAPPING,2024,1,,,,crime_dataset_1,,
Ludhiana,ASSAULT,2024,1,,,,crime_dataset_1,,
Hyderabad,KIDNAPPING,2024,1,,,,crime_dataset_1,,
Bangalore,SEXUAL ASSAULT,2024,1,,,,crime_dataset_1,,
Vasai,KIDNAPPING,2024,1,,,,crime_dataset_1,,
Surat,KIDNAPPING,2024,1,,,,crime_dataset_1,,
Ludhiana,KIDNAPPING,2024,1,,,,crime_dataset_1,,
Mumbai,ASSAULT,2024,1,,,,crime_dataset_1,,
Bhopal,ASSAULT,2024,1,,,,crime_dataset_1,,
Pune,ASSAULT,2024,1,,,,crime_dataset_1,,
Patna,ASSAULT,2024,1,,,,crime_dataset_1,,
Mumbai,ASSAULT,2024,1,,,,crime_dataset_1,,
Kolkata,SEXUAL ASSAULT,2024,1,,,,crime_dataset_1,,
Hyderabad,KIDNAPPING,2024,1,,,,crime_dataset_1,,
Patna,SEXUAL ASSAULT,2024,1,,,,crime_dataset_1,,
Ghaziabad,SEXUAL ASSAULT,2024,1,,,,crime_dataset_1,,
Delhi,ASSAULT,2024,1,,,,crime_dataset_1,,
Delhi,KIDNAPPING,2024,1,,,,crime_dataset_1,,
Pune,SEXUAL ASSAULT,2024,1,,,,crime_dataset_1,,
Mumbai,SEXUAL ASSAULT,2024,1,,,,crime_dataset_1,,
Indore,KIDNAPPING,2024,1,,,,crime_dataset_1,,
Kanpur,KIDNAPPING,2024,1,,,,crime_dataset_1,,
Vasai,ASSAULT,2024,1,,,,crime_dataset_1,,
Delhi,ASSAULT,2024,1,,,,crime_dataset_1,,
Indore,KIDNAPPING,2024,1,,,,crime_dataset_1,,
Hyderabad,ASSAULT,2024,1,,,,crime_dataset_1,,
Hyderabad,KIDNAPPING,2024,1,,,,crime_dataset_1,,
Delhi,SEXUAL ASSAULT,2024,1,,,,crime_dataset_1,,
Surat,ASSAULT,2024,1,,,,crime_dataset_1,,
Srinagar,SEXUAL ASSAULT,2024,1,,,,crime_dataset_1,,
Delhi,KIDNAPPING,2024,1,,,,crime_dataset_1,,
Mumbai,ASSAULT,2024,1,,,,crime_dataset_1,,
Bangalore,SEXUAL ASSAULT,2024,1,,,,crime_dataset_1,,
Mumbai,ASSAULT,2024,1,,,,crime_dataset_1,,
Delhi,ASSAULT,2024,1,,,,crime_dataset_1,,
Ghaziabad,SEXUAL ASSAULT,2024,1,,,,crime_dataset_1,,
Bangalore,KIDNAPPING,2024,1,,,,crime_dataset_1,,
Bangalore,ASSAULT,2024,1,,,,crime_dataset_1,,
Kolkata,ASSAULT,2024,1,,,,crime_dataset_1,,
Pune,ASSAULT,2024,1,,,,crime_dataset_1,,
Delhi,KIDNAPPING,2024,1,,,,crime_dataset_1,,
Bangalore,KIDNAPPING,2024,1,,,,crime_dataset_1,,
Delhi,SEXUAL ASSAULT,2024,1,,,,crime_dataset_1,,
Nagpur,ASSAULT,2024,1,,,,crime_dataset_1,,
Jaipur,SEXUAL ASSAULT,2024,1,,,,crime_dataset_1,,
Mumbai,KIDNAPPING,2024,1,,,,crime_dataset_1,,
Chennai,KIDNAPPING,2024,1,,,,crime_dataset_1,,
Lucknow,SEXUAL ASSAULT,2024,1,,,,crime_dataset_1,,
Bhopal,KIDNAPPING,2024,1,,,,crime_dataset_1,,
Ahmedabad,KIDNAPPING,2024,1,,,,crime_dataset_1,,
Mumbai,SEXUAL ASSAULT,2024,1,,,,crime_dataset_1,,
Jaipur,KIDNAPPING,2024,1,,,,crime_dataset_1,,
Surat,SEXUAL ASSAULT,2024,1,,,,crime_dataset_1,,
Kolkata,KIDNAPPING,2024,1,,,,crime_dataset_1,,
Chennai,ASSAULT,2024,1,,,,crime_dataset_1,,
Bangalore,ASSAULT,2024,1,,,,crime_dataset_1,,
Delhi,KIDNAPPING,2024,1,,,,crime_dataset_1,,
Thane,SEXUAL ASSAULT,2024,1,,,,crime_dataset_1,,
Visakhapatnam,SEXUAL ASSAULT,2024,1,,,,crime_dataset_1,,
Bangalore,ASSAULT,2024,1,,,,crime_dataset_1,,
Delhi,ASSAULT,2024,1,,,,crime_dataset_1,,
Patna,ASSAULT,2024,1,,,,crime_dataset_1,,
Kalyan,ASSAULT,2024,1,,,,crime_dataset_1,,
Chennai,KIDNAPPING,2024,1,,,,crime_dataset_1,,
Nagpur,ASSAULT,2024,1,,,,crime_dataset_1,,
Delhi,KIDNAPPING,2024,1,,,,crime_dataset_1,,
Delhi,ASSAULT,2024,1,,,,crime_dataset_1,,
Chennai,ASSAULT,2024,1,,,,crime_dataset_1,,
Ahmedabad,ASSAULT,2024,1,,,,crime_dataset_1,,
Indore,KIDNAPPING,2024,1,,,,crime_dataset_1,,
Kolkata,ASSAULT,2024,1,,,,crime_dataset_1,,
Delhi,KIDNAPPING,2024,1,,,,crime_dataset_1,,
Surat,ASSAULT,2024,1,,,,crime_dataset_1,,
Ludhiana,KIDNAPPING,2024,1,,,,crime_dataset_1,,
Mumbai,ASSAULT,2024,1,,,,crime_dataset_1,,
Kolkata,SEXUAL ASSAULT,2024,1,,,,crime_dataset_1,,
Pune,ASSAULT,2024,1,,,,crime_dataset_1,,
Pune,KIDNAPPING,2024,1,,,,crime_dataset_1,,
Kolkata,KIDNAPPING,2024,1,,,,crime_dataset_1,,
Thane,ASSAULT,2024,1,,,,crime_dataset_1,,
Nashik,ASSAULT,2024,1,,,,crime_dataset_1,,
Nagpur,ASSAULT,2024,1,,,,crime_dataset_1,,
Delhi,SEXUAL ASSAULT,2024,1,,,,crime_dataset_1,,
Chennai,SEXUAL ASSAULT,2024,1,,,,crime_dataset_1,,
Chennai,ASSAULT,2024,1,,,,crime_dataset_1,,
Srinagar,KIDNAPPING,2024,1,,,,crime_dataset_1,,
Delhi,KIDNAPPING,2024,1,,,,crime_dataset_1,,
Bangalore,SEXUAL ASSAULT,2024,1,,,,crime_dataset_1,,
Kolkata,ASSAULT,2024,1,,,,crime_dataset_1,,
Agra,KIDNAPPING,2024,1,,,,crime_dataset_1,,
Delhi,KIDNAPPING,2024,1,,,,crime_dataset_1,,
Faridabad,KIDNAPPING,2024,1,,,,crime_dataset_1,,
Nagpur,SEXUAL ASSAULT,2024,1,,,,crime_dataset_1,,
Nagpur,KIDNAPPING,2024,1,,,,crime_dataset_1,,
Mumbai,SEXUAL ASSAULT,2024,1,,,,crime_dataset_1,,
Visakhapatnam,ASSAULT,2024,1,,,,crime_dataset_1,,
Ahmedabad,ASSAULT,2024,1,,,,crime_dataset_1,,
Jaipur,KIDNAPPING,2024,1,,,,crime_dataset_1,,
Visakhapatnam,ASSAULT,2024,1,,,,crime_dataset_1,,
Faridabad,ASSAULT,2024,1,,,,crime_dataset_1,,
Kanpur,SEXUAL ASSAULT,2024,1,,,,crime_dataset_1,,
Bangalore,KIDNAPPING,2024,1,,,,crime_dataset_1,,
Ahmedabad,ASSAULT,2024,1,,,,crime_dataset_1,,
Lucknow,SEXUAL ASSAULT,2024,1,,,,crime_dataset_1,,
Delhi,KIDNAPPING,2024,1,,,,crime_dataset_1,,
Ghaziabad,KIDNAPPING,2024,1,,,,crime_dataset_1,,
Mumbai,ASSAULT,2024,1,,,,crime_dataset_1,,
Indore,KIDNAPPING,2024,1,,,,crime_dataset_1,,
Pune,SEXUAL ASSAULT,2024,1,,,,crime_dataset_1,,
Thane,ASSAULT,2024,1,,,,crime_dataset_1,,
Mumbai,SEXUAL ASSAULT,2024,1,,,,crime_dataset_1,,
Delhi,SEXUAL ASSAULT,2024,1,,,,crime_dataset_1,,
Thane,ASSAULT,2024,1,,,,crime_dataset_1,,
Kolkata,KIDNAPPING,2024,1,,,,crime_dataset_1,,
Mumbai,SEXUAL ASSAULT,2024,1,,,,crime_dataset_1,,
Agra,ASSAULT,2024,1,,,,crime_dataset_1,,
Visakhapatnam,SEXUAL ASSAULT,2024,1,,,,crime_dataset_1,,
Chennai,SEXUAL ASSAULT,2024,1,,,,crime_dataset_1,,
Delhi,SEXUAL ASSAULT,2024,1,,,,crime_dataset_1,,
Delhi,ASSAULT,2024,1,,,,crime_dataset_1,,
Nagpur,KIDNAPPING,2024,1,,,,crime_dataset_1,,
Bhopal,ASSAULT,2024,1,,,,crime_dataset_1,,
Rajkot,ASSAULT,2024,1,,,,crime_dataset_1,,
Patna,KIDNAPPING,2024,1,,,,crime_dataset_1,,
Pune,ASSAULT,2024,1,,,,crime_dataset_1,,
Bangalore,ASSAULT,2024,1,,,,crime_dataset_1,,
Kanpur,KIDNAPPING,2024,1,,,,crime_dataset_1,,
Chennai,ASSAULT,2024,1,,,,crime_dataset_1,,
Faridabad,ASSAULT,2024,1,,,,crime_dataset_1,,
Thane,SEXUAL ASSAULT,2024,1,,,,crime_dataset_1,,
Ludhiana,ASSAULT,2024,1,,,,crime_dataset_1,,
Surat,ASSAULT,2024,1,,,,crime_dataset_1,,
Hyderabad,SEXUAL ASSAULT,2024,1,,,,crime_dataset_1,,
Kolkata,SEXUAL ASSAULT,2024,1,,,,crime_dataset_1,,
Kanpur,ASSAULT,2024,1,,,,crime_dataset_1,,
Bhopal,ASSAULT,2024,1,,,,crime_dataset_1,,
Varanasi,SEXUAL ASSAULT,2024,1,,,,crime_dataset_1,,
Jaipur,ASSAULT,2024,1,,,,crime_dataset_1,,
Ludhiana,SEXUAL ASSAULT,2024,1,,,,crime_dataset_1,,
Thane,ASSAULT,2024,1,,,,crime_dataset_1,,
Mumbai,KIDNAPPING,2024,1,,,,crime_dataset_1,,
Ludhiana,ASSAULT,2024,1,,,,crime_dataset_1,,
Delhi,SEXUAL ASSAULT,2024,1,,,,crime_dataset_1,,
Delhi,SEXUAL ASSAULT,2024,1,,,,crime_dataset_1,,
Ghaziabad,ASSAULT,2024,1,,,,crime_dataset_1,,
Ludhiana,KIDNAPPING,2024,1,,,,crime_dataset_1,,
Mumbai,ASSAULT,2024,1,,,,crime_dataset_1,,
Visakhapatnam,KIDNAPPING,2024,1,,,,crime_dataset_1,,
Hyderabad,KIDNAPPING,2024,1,,,,crime_dataset_1,,
Surat,ASSAULT,2024,1,,,,crime_dataset_1,,
Lucknow,ASSAULT,2024,1,,,,crime_dataset_1,,
Patna,SEXUAL ASSAULT,2024,1,,,,crime_dataset_1,,
Pune,KIDNAPPING,2024,1,,,,crime_dataset_1,,
Mumbai,KIDNAPPING,2024,1,,,,crime_dataset_1,,
Ahmedabad,ASSAULT,2024,1,,,,crime_dataset_1,,
Bangalore,KIDNAPPING,2024,1,,,,crime_dataset_1,,
Kolkata,SEXUAL ASSAULT,2024,1,,,,crime_dataset_1,,
Bangalore,SEXUAL ASSAULT,2024,1,,,,crime_dataset_1,,
Thane,KIDNAPPING,2024,1,,,,crime_dataset_1,,
Kalyan,ASSAULT,2024,1,,,,crime_dataset_1,,
Chennai,KIDNAPPING,2024,1,,,,crime_dataset_1,,
Bangalore,SEXUAL ASSAULT,2024,1,,,,crime_dataset_1,,
Delhi,SEXUAL ASSAULT,2024,1,,,,crime_dataset_1,,
Visakhapatnam,KIDNAPPING,2024,1,,,,crime_dataset_1,,
Chennai,SEXUAL ASSAULT,2024,1,,,,crime_dataset_1,,
Delhi,KIDNAPPING,2024,1,,,,crime_dataset_1,,
Bangalore,SEXUAL ASSAULT,2024,1,,,,crime_dataset_1,,
Mumbai,ASSAULT,2024,1,,,,crime_dataset_1,,
Delhi,ASSAULT,2024,1,,,,crime_dataset_1,,
Mumbai,KIDNAPPING,2024,1,,,,crime_dataset_1,,
Ghaziabad,KIDNAPPING,2024,1,,,,crime_dataset_1,,
Bangalore,ASSAULT,2024,1,,,,crime_dataset_1,,
Delhi,SEXUAL ASSAULT,2024,1,,,,crime_dataset_1,,
Kolkata,KIDNAPPING,2024,1,,,,crime_dataset_1,,
Bhopal,ASSAULT,2024,1,,,,crime_dataset_1,,
Delhi,SEXUAL ASSAULT,2024,1,,,,crime_dataset_1,,
Surat,ASSAULT,2024,1,,,,crime_dataset_1,,
Delhi,ASSAULT,2024,1,,,,crime_dataset_1,,
Indore,KIDNAPPING,2024,1,,,,crime_dataset_1,,
Delhi,KIDNAPPING,2024,1,,,,crime_dataset_1,,
Delhi,KIDNAPPING,2024,1,,,,crime_dataset_1,,
Jaipur,KIDNAPPING,2024,1,,,,crime_dataset_1,,
Kolkata,SEXUAL ASSAULT,2024,1,,,,crime_dataset_1,,
Chennai,ASSAULT,2024,1,,,,crime_dataset_1,,
Agra,KIDNAPPING,2024,1,,,,crime_dataset_1,,
Ahmedabad,SEXUAL ASSAULT,2024,1,,,,crime_dataset_1,,
Bangalore,SEXUAL ASSAULT,2024,1,,,,crime_dataset_1,,
Patna,SEXUAL ASSAULT,2024,1,,,,crime_dataset_1,,
Agra,KIDNAPPING,2024,1,,,,crime_dataset_1,,
Chennai,SEXUAL ASSAULT,2024,1,,,,crime_dataset_1,,
Thane,SEXUAL ASSAULT,2024,1,,,,crime_dataset_1,,
Delhi,KIDNAPPING,2024,1,,,,crime_dataset_1,,
Kanpur,ASSAULT,2024,1,,,,crime_dataset_1,,
Nagpur,SEXUAL ASSAULT,2024,1,,,,crime_dataset_1,,
Hyderabad,SEXUAL ASSAULT,2024,1,,,,crime_dataset_1,,
Faridabad,SEXUAL ASSAULT,2024,1,,,,crime_dataset_1,,
Jaipur,SEXUAL ASSAULT,2024,1,,,,crime_dataset_1,,
Patna,SEXUAL ASSAULT,2024,1,,,,crime_dataset_1,,
Meerut,ASSAULT,2024,1,,,,crime_dataset_1,,
Pune,KIDNAPPING,2024,1,,,,crime_dataset_1,,
Delhi,KIDNAPPING,2024,1,,,,crime_dataset_1,,
Patna,SEXUAL ASSAULT,2024,1,,,,crime_dataset_1,,
Kolkata,KIDNAPPING,2024,1,,,,crime_dataset_1,,
Delhi,SEXUAL ASSAULT,2024,1,,,,crime_dataset_1,,
Visakhapatnam,ASSAULT,2024,1,,,,crime_dataset_1,,
Jaipur,ASSAULT,2024,1,,,,crime_dataset_1,,
Surat,KIDNAPPING,2024,1,,,,crime_dataset_1,,
Bangalore,KIDNAPPING,2024,1,,,,crime_dataset_1,,
Nagpur,ASSAULT,2024,1,,,,crime_dataset_1,,
Meerut,ASSAULT,2024,1,,,,crime_dataset_1,,
Hyderabad,ASSAULT,2024,1,,,,crime_dataset_1,,
Mumbai,SEXUAL ASSAULT,2024,1,,,,crime_dataset_1,,
Visakhapatnam,SEXUAL ASSAULT,2024,1,,,,crime_dataset_1,,
Bangalore,ASSAULT,2024,1,,,,crime_dataset_1,,
Kolkata,ASSAULT,2024,1,,,,crime_dataset_1,,
Pune,ASSAULT,2024,1,,,,crime_dataset_1,,
Bangalore,SEXUAL ASSAULT,2024,1,,,,crime_dataset_1,,
Pune,ASSAULT,2024,1,,,,crime_dataset_1,,
Pune,KIDNAPPING,2024,1,,,,crime_dataset_1,,
Kolkata,SEXUAL ASSAULT,2024,1,,,,crime_dataset_1,,
Delhi,KIDNAPPING,2024,1,,,,crime_dataset_1,,
Mumbai,SEXUAL ASSAULT,2024,1,,,,crime_dataset_1,,
Ludhiana,KIDNAPPING,2024,1,,,,crime_dataset_1,,
Ghaziabad,SEXUAL ASSAULT,2024,1,,,,crime_dataset_1,,
Surat,ASSAULT,2024,1,,,,crime_dataset_1,,
Nagpur,ASSAULT,2024,1,,,,crime_dataset_1,,
Kolkata,ASSAULT,2024,1,,,,crime_dataset_1,,
Bhopal,ASSAULT,2024,1,,,,crime_dataset_1,,
Visakhapatnam,KIDNAPPING,2024,1,,,,crime_dataset_1,,
Lucknow,KIDNAPPING,2024,1,,,,crime_dataset_1,,
Faridabad,ASSAULT,2024,1,,,,crime_dataset_1,,
Hyderabad,ASSAULT,2024,1,,,,crime_dataset_1,,
Bangalore,SEXUAL ASSAULT,2024,1,,,,crime_dataset_1,,
Delhi,SEXUAL ASSAULT,2024,1,,,,crime_dataset_1,,
Chennai,SEXUAL ASSAULT,2024,1,,,,crime_dataset_1,,
Delhi,KIDNAPPING,2024,1,,,,crime_dataset_1,,
Agra,KIDNAPPING,2024,1,,,,crime_dataset_1,,
Nagpur,SEXUAL ASSAULT,2024,1,,,,crime_dataset_1,,
Hyderabad,SEXUAL ASSAULT,2024,1,,,,crime_dataset_1,,
Delhi,ASSAULT,2024,1,,,,crime_dataset_1,,
Chennai,SEXUAL ASSAULT,2024,1,,,,crime_dataset_1,,
Indore,SEXUAL ASSAULT,2024,1,,,,crime_dataset_1,,
Kolkata,ASSAULT,2024,1,,,,crime_dataset_1,,
Hyderabad,ASSAULT,2024,1,,,,crime_dataset_1,,
Pune,KIDNAPPING,2024,1,,,,crime_dataset_1,,
Mumbai,SEXUAL ASSAULT,2024,1,,,,crime_dataset_1,,
Kolkata,KIDNAPPING,2024,1,,,,crime_dataset_1,,
Delhi,KIDNAPPING,2024,1,,,,crime_dataset_1,,
Mumbai,SEXUAL ASSAULT,2024,1,,,,crime_dataset_1,,
Meerut,KIDNAPPING,2024,1,,,,crime_dataset_1,,
Bangalore,ASSAULT,2024,1,,,,crime_dataset_1,,
Kanpur,ASSAULT,2024,1,,,,crime_dataset_1,,
Hyderabad,SEXUAL ASSAULT,2024,1,,,,crime_dataset_1,,
Lucknow,SEXUAL ASSAULT,2024,1,,,,crime_dataset_1,,
Hyderabad,ASSAULT,2024,1,,,,crime_dataset_1,,
Faridabad,ASSAULT,2024,1,,,,crime_dataset_1,,
Hyderabad,ASSAULT,2024,1,,,,crime_dataset_1,,
Delhi,KIDNAPPING,2024,1,,,,crime_dataset_1,,
Bangalore,KIDNAPPING,2024,1,,,,crime_dataset_1,,
Hyderabad,KIDNAPPING,2024,1,,,,crime_dataset_1,,
Delhi,KIDNAPPING,2024,1,,,,crime_dataset_1,,
Patna,KIDNAPPING,2024,1,,,,crime_dataset_1,,
Surat,KIDNAPPING,2024,1,,,,crime_dataset_1,,
Ahmedabad,SEXUAL ASSAULT,2024,1,,,,crime_dataset_1,,
Meerut,KIDNAPPING,2024,1,,,,crime_dataset_1,,
Lucknow,SEXUAL ASSAULT,2024,1,,,,crime_dataset_1,,
Delhi,ASSAULT,2024,1,,,,crime_dataset_1,,
Visakhapatnam,SEXUAL ASSAULT,2024,1,,,,crime_dataset_1,,
Varanasi,KIDNAPPING,2024,1,,,,crime_dataset_1,,
Agra,SEXUAL ASSAULT,2024,1,,,,crime_dataset_1,,
Nashik,SEXUAL ASSAULT,2024,1,,,,crime_dataset_1,,
Kanpur,ASSAULT,2024,1,,,,crime_dataset_1,,
Indore,SEXUAL ASSAULT,2024,1,,,,crime_dataset_1,,
Bangalore,ASSAULT,2024,1,,,,crime_dataset_1,,
Delhi,ASSAULT,2024,1,,,,crime_dataset_1,,
Bangalore,ASSAULT,2024,1,,,,crime_dataset_1,,
Ludhiana,SEXUAL ASSAULT,2024,1,,,,crime_dataset_1,,
Bangalore,ASSAULT,2024,1,,,,crime_dataset_1,,
Mumbai,SEXUAL ASSAULT,2024,1,,,,crime_dataset_1,,
Ludhiana,SEXUAL ASSAULT,2024,1,,,,crime_dataset_1,,
Kolkata,ASSAULT,2024,1,,,,crime_dataset_1,,
Lucknow,SEXUAL ASSAULT,2024,1,,,,crime_dataset_1,,
Vasai,KIDNAPPING,2024,1,,,,crime_dataset_1,,
Pune,ASSAULT,2024,1,,,,crime_dataset_1,,
Bangalore,KIDNAPPING,2024,1,,,,crime_dataset_1,,
Jaipur,KIDNAPPING,2024,1,,,,crime_dataset_1,,
Chennai,KIDNAPPING,2024,1,,,,crime_dataset_1,,
Delhi,KIDNAPPING,2024,1,,,,crime_dataset_1,,
Kanpur,SEXUAL ASSAULT,2024,1,,,,crime_dataset_1,,
Delhi,SEXUAL ASSAULT,2024,1,,,,crime_dataset_1,,
Pune,KIDNAPPING,2024,1,,,,crime_dataset_1,,
Visakhapatnam,SEXUAL ASSAULT,2024,1,,,,crime_dataset_1,,
Chennai,ASSAULT,2024,1,,,,crime_dataset_1,,
Meerut,KIDNAPPING,2024,1,,,,crime_dataset_1,,
Mumbai,ASSAULT,2024,1,,,,crime_dataset_1,,
Vasai,SEXUAL ASSAULT,2024,1,,,,crime_dataset_1,,
Delhi,SEXUAL ASSAULT,2024,1,,,,crime_dataset_1,,
Jaipur,ASSAULT,2024,1,,,,crime_dataset_1,,
Delhi,KIDNAPPING,2024,1,,,,crime_dataset_1,,
Kanpur,SEXUAL ASSAULT,2024,1,,,,crime_dataset_1,,
Bangalore,ASSAULT,2024,1,,,,crime_dataset_1,,
Delhi,SEXUAL ASSAULT,2024,1,,,,crime_dataset_1,,
Rajkot,ASSAULT,2024,1,,,,crime_dataset_1,,
Ahmedabad,ASSAULT,2024,1,,,,crime_dataset_1,,
Kolkata,KIDNAPPING,2024,1,,,,crime_dataset_1,,
Mumbai,ASSAULT,2024,1,,,,crime_dataset_1,,
Bangalore,SEXUAL ASSAULT,2024,1,,,,crime_dataset_1,,
Mumbai,KIDNAPPING,2024,1,,,,crime_dataset_1,,
Delhi,KIDNAPPING,2024,1,,,,crime_dataset_1,,
Kolkata,KIDNAPPING,2024,1,,,,crime_dataset_1,,
Bangalore,SEXUAL ASSAULT,2024,1,,,,crime_dataset_1,,
Mumbai,SEXUAL ASSAULT,2024,1,,,,crime_dataset_1,,
Meerut,KIDNAPPING,2024,1,,,,crime_dataset_1,,
Kalyan,KIDNAPPING,2024,1,,,,crime_dataset_1,,
Bhopal,ASSAULT,2024,1,,,,crime_dataset_1,,
Mumbai,SEXUAL ASSAULT,2024,1,,,,crime_dataset_1,,
Mumbai,ASSAULT,2024,1,,,,crime_dataset_1,,
Chennai,SEXUAL ASSAULT,2024,1,,,,crime_dataset_1,,
