area,crime_type,year,crime_count,crime_date,crime_hour,day_night,month,risk_level
Delhi,SEXUAL ASSAULT,2022,1,2022-09-04 21:00:00,21,Night,9,High
Indore,ASSAULT,2022,1,2022-09-05 00:00:00,0,Night,9,Medium
Bangalore,ASSAULT,2022,1,2022-09-05 12:00:00,12,Day,9,High
Nagpur,SEXUAL ASSAULT,2022,1,2022-09-05 14:00:00,14,Day,9,Medium
Bangalore,KIDNAPPING,2022,1,2022-09-06 00:00:00,0,Night,9,High
Kolkata,ASSAULT,2022,1,2022-09-07 14:00:00,14,Day,9,High
Nashik,ASSAULT,2022,1,2022-09-09 07:00:00,7,Day,9,Low
Lucknow,SEXUAL ASSAULT,2022,1,2022-09-09 10:00:00,10,Day,9,High
Hyderabad,SEXUAL ASSAULT,2022,1,2022-09-10 14:00:00,14,Day,9,High
Kolkata,KIDNAPPING,2022,1,2022-09-11 07:00:00,7,Day,9,High
Mumbai,SEXUAL ASSAULT,2022,1,2022-09-11 19:00:00,19,Night,9,High
Kanpur,ASSAULT,2022,1,2022-09-12 09:00:00,9,Day,9,Medium
Ahmedabad,ASSAULT,2022,1,2022-09-13 05:00:00,5,Night,9,High
Ahmedabad,SEXUAL ASSAULT,2022,1,2022-09-15 18:00:00,18,Night,9,High
Nagpur,KIDNAPPING,2022,1,2022-09-16 04:00:00,4,Night,9,Medium
Thane,KIDNAPPING,2022,1,2022-09-16 08:00:00,8,Day,9,Low
Jaipur,KIDNAPPING,2022,1,2022-09-18 19:00:00,19,Night,9,High
Patna,KIDNAPPING,2022,1,2022-09-19 09:00:00,9,Day,9,Medium
Pune,ASSAULT,2022,1,2022-09-19 17:00:00,17,Day,9,High
Mumbai,SEXUAL ASSAULT,2022,1,2022-09-19 21:00:00,21,Night,9,High
Hyderabad,KIDNAPPING,2022,1,2022-09-20 02:00:00,2,Night,9,High
Nagpur,SEXUAL ASSAULT,2022,1,2022-09-21 00:00:00,0,Night,9,Medium
Hyderabad,ASSAULT,2022,1,2022-09-21 03:00:00,3,Night,9,High
Delhi,KIDNAPPING,2022,1,2022-09-21 07:00:00,7,Day,9,High
Varanasi,KIDNAPPING,2022,1,2022-09-25 02:00:00,2,Night,9,Low
Pune,ASSAULT,2022,1,2022-09-25 04:00:00,4,Night,9,High
Mumbai,ASSAULT,2022,1,2022-09-26 01:00:00,1,Night,9,High
Mumbai,KIDNAPPING,2022,1,2022-09-26 09:00:00,9,Day,9,High
Kanpur,KIDNAPPING,2022,1,2022-09-26 12:00:00,12,Day,9,Medium
Surat,KIDNAPPING,2022,1,2022-09-28 18:00:00,18,Night,9,Medium
Ghaziabad,ASSAULT,2022,1,2022-10-01 04:00:00,4,Night,10,Medium
Bangalore,SEXUAL ASSAULT,2022,1,2022-10-01 09:00:00,9,Day,10,High
Bangalore,ASSAULT,2022,1,2022-10-01 19:00:00,19,Night,10,High
Kolkata,ASSAULT,2022,1,2022-10-02 18:00:00,18,Night,10,High
Chennai,KIDNAPPING,2022,1,2022-10-04 02:00:00,2,Night,10,High
Lucknow,ASSAULT,2022,1,2022-10-04 03:00:00,3,Night,10,High
Hyderabad,KIDNAPPING,2022,1,2022-10-06 06:00:00,6,Day,10,High
Thane,SEXUAL ASSAULT,2022,1,2022-10-07 11:00:00,11,Day,10,Low
Kolkata,ASSAULT,2022,1,2022-10-07 17:00:00,17,Day,10,High
Kolkata,SEXUAL ASSAULT,2022,1,2022-10-08 19:00:00,19,Night,10,High
Ahmedabad,ASSAULT,2022,1,2022-10-08 20:00:00,20,Night,10,High
Visakhapatnam,SEXUAL ASSAULT,2022,1,2022-10-10 21:00:00,21,Night,10,Low
Delhi,ASSAULT,2022,1,2022-10-10 22:00:00,22,Night,10,High
Hyderabad,KIDNAPPING,2022,1,2022-10-11 04:00:00,4,Night,10,High
Hyderabad,KIDNAPPING,2022,1,2022-10-11 05:00:00,5,Night,10,High
Delhi,KIDNAPPING,2022,1,2022-10-14 12:00:00,12,Day,10,High
Chennai,ASSAULT,2022,1,2022-10-14 13:00:00,13,Day,10,High
Bangalore,SEXUAL ASSAULT,2022,1,2022-10-16 12:00:00,12,Day,10,High
Ahmedabad,KIDNAPPING,2022,1,2022-10-18 05:00:00,5,Night,10,High
Visakhapatnam,SEXUAL ASSAULT,2022,1,2022-10-19 01:00:00,1,Night,10,Low
Mumbai,KIDNAPPING,2022,1,2022-10-19 22:00:00,22,Night,10,High
Pune,ASSAULT,2022,1,2022-10-20 02:00:00,2,Night,10,High
Ghaziabad,KIDNAPPING,2022,1,2022-10-20 13:00:00,13,Day,10,Medium
Varanasi,ASSAULT,2022,1,2022-10-21 00:00:00,0,Night,10,Low
Jaipur,SEXUAL ASSAULT,2022,1,2022-10-21 19:00:00,19,Night,10,High
Chennai,SEXUAL ASSAULT,2022,1,2022-10-24 07:00:00,7,Day,10,High
Delhi,ASSAULT,2022,1,2022-10-25 06:00:00,6,Day,10,High
Bangalore,KIDNAPPING,2022,1,2022-10-26 08:00:00,8,Day,10,High
Lucknow,KIDNAPPING,2022,1,2022-10-26 12:00:00,12,Day,10,High
Vasai,ASSAULT,2022,1,2022-10-26 13:00:00,13,Day,10,Low
Bangalore,ASSAULT,2022,1,2022-10-26 23:00:00,23,Night,10,High
Ghaziabad,KIDNAPPING,2022,1,2022-10-27 09:00:00,9,Day,10,Medium
Meerut,SEXUAL ASSAULT,2022,1,2022-10-29 10:00:00,10,Day,10,Low
Hyderabad,ASSAULT,2022,1,2022-10-29 14:00:00,14,Day,10,High
Mumbai,SEXUAL ASSAULT,2022,1,2022-10-31 06:00:00,6,Day,10,High
Pune,KIDNAPPING,2022,1,2022-10-31 11:00:00,11,Day,10,High
Bhopal,SEXUAL ASSAULT,2022,1,2022-10-31 13:00:00,13,Day,10,Medium
Nashik,SEXUAL ASSAULT,2022,1,2022-11-01 14:00:00,14,Day,11,Low
Agra,SEXUAL ASSAULT,2022,1,2022-11-02 03:00:00,3,Night,11,Medium
Delhi,SEXUAL ASSAULT,2022,1,2022-11-02 19:00:00,19,Night,11,High
Mumbai,SEXUAL ASSAULT,2022,1,2022-11-04 07:00:00,7,Day,11,High
Mumbai,KIDNAPPING,2022,1,2022-11-04 13:00:00,13,Day,11,High
Nagpur,KIDNAPPING,2022,1,2022-11-05 02:00:00,2,Night,11,Medium
Patna,ASSAULT,2022,1,2022-11-06 03:00:00,3,Night,11,Medium
Surat,ASSAULT,2022,1,2022-11-06 11:00:00,11,Day,11,Medium
Indore,ASSAULT,2022,1,2022-11-07 01:00:00,1,Night,11,Medium
Kanpur,SEXUAL ASSAULT,2022,1,2022-11-09 06:00:00,6,Day,11,Medium
Kolkata,KIDNAPPING,2022,1,2022-11-09 10:00:00,10,Day,11,High
Meerut,SEXUAL ASSAULT,2022,1,2022-11-13 03:00:00,3,Night,11,Low
Mumbai,SEXUAL ASSAULT,2022,1,2022-11-15 02:00:00,2,Night,11,High
Kolkata,SEXUAL ASSAULT,2022,1,2022-11-15 06:00:00,6,Day,11,High
Chennai,SEXUAL ASSAULT,2022,1,2022-11-15 09:00:00,9,Day,11,High
Mumbai,SEXUAL ASSAULT,2022,1,2022-11-15 16:00:00,16,Day,11,High
Delhi,SEXUAL ASSAULT,2022,1,2022-11-16 00:00:00,0,Night,11,High
Hyderabad,ASSAULT,2022,1,2022-11-16 08:00:00,8,Day,11,High
Lucknow,ASSAULT,2022,1,2022-11-16 15:00:00,15,Day,11,High
Mumbai,ASSAULT,2022,1,2022-11-16 17:00:00,17,Day,11,High
Bangalore,KIDNAPPING,2022,1,2022-11-18 07:00:00,7,Day,11,High
Nagpur,ASSAULT,2022,1,2022-11-18 09:00:00,9,Day,11,Medium
Delhi,KIDNAPPING,2022,1,2022-11-18 20:00:00,20,Night,11,High
Bangalore,KIDNAPPING,2022,1,2022-11-19 01:00:00,1,Night,11,High
Bangalore,ASSAULT,2022,1,2022-11-19 15:00:00,15,Day,11,High
Jaipur,KIDNAPPING,2022,1,2022-11-20 03:00:00,3,Night,11,High
Delhi,SEXUAL ASSAULT,2022,1,2022-11-20 17:00:00,17,Day,11,High
Hyderabad,KIDNAPPING,2022,1,2022-11-21 02:00:00,2,Night,11,High
Rajkot,KIDNAPPING,2022,1,2022-11-21 10:00:00,10,Day,11,Low
Jaipur,SEXUAL ASSAULT,2022,1,2022-11-22 13:00:00,13,Day,11,High
Rajkot,ASSAULT,2022,1,2022-11-22 23:00:00,23,Night,11,Low
Kolkata,SEXUAL ASSAULT,2022,1,2022-11-24 04:00:00,4,Night,11,High
Bangalore,ASSAULT,2022,1,2022-11-26 08:00:00,8,Day,11,High
Hyderabad,SEXUAL ASSAULT,2022,1,2022-11-28 06:00:00,6,Day,11,High
Thane,KIDNAPPING,2022,1,2022-11-29 15:00:00,15,Day,11,Low
Bangalore,SEXUAL ASSAULT,2022,1,2022-11-29 21:00:00,21,Night,11,High
Pune,ASSAULT,2022,1,2022-11-30 16:00:00,16,Day,11,High
Pune,SEXUAL ASSAULT,2022,1,2022-12-01 07:00:00,7,Day,12,High
Delhi,KIDNAPPING,2022,1,2022-12-01 16:00:00,16,Day,12,High
Ghaziabad,SEXUAL ASSAULT,2022,1,2022-12-02 22:00:00,22,Night,12,Medium
Kolkata,KIDNAPPING,2022,1,2022-12-03 05:00:00,5,Night,12,High
Bhopal,ASSAULT,2022,1,2022-12-04 08:00:00,8,Day,12,Medium
Lucknow,KIDNAPPING,2022,1,2022-12-05 12:00:00,12,Day,12,High
Mumbai,KIDNAPPING,2022,1,2022-12-05 18:00:00,18,Night,12,High
Delhi,ASSAULT,2022,1,2022-12-06 03:00:00,3,Night,12,High
Hyderabad,KIDNAPPING,2022,1,2022-12-07 01:00:00,1,Night,12,High
Pune,ASSAULT,2022,1,2022-12-08 16:00:00,16,Day,12,High
Hyderabad,SEXUAL ASSAULT,2022,1,2022-12-08 21:00:00,21,Night,12,High
Delhi,SEXUAL ASSAULT,2022,1,2022-12-09 08:00:00,8,Day,12,High
Delhi,KIDNAPPING,2022,1,2022-12-09 10:00:00,10,Day,12,High
Surat,ASSAULT,2022,1,2022-12-11 00:00:00,0,Night,12,Medium
Hyderabad,SEXUAL ASSAULT,2022,1,2022-12-12 02:00:00,2,Night,12,High
Lucknow,SEXUAL ASSAULT,2022,1,2022-12-12 04:00:00,4,Night,12,High
Chennai,SEXUAL ASSAULT,2022,1,2022-12-13 06:00:00,6,Day,12,High
Patna,ASSAULT,2022,1,2022-12-13 08:00:00,8,Day,12,Medium
Ahmedabad,SEXUAL ASSAULT,2022,1,2022-12-13 14:00:00,14,Day,12,High
Kanpur,SEXUAL ASSAULT,2022,1,2022-12-13 15:00:00,15,Day,12,Medium
Pune,KIDNAPPING,2022,1,2022-12-14 20:00:00,20,Night,12,High
Delhi,SEXUAL ASSAULT,2022,1,2022-12-15 01:00:00,1,Night,12,High
Ghaziabad,KIDNAPPING,2022,1,2022-12-15 05:00:00,5,Night,12,Medium
Ghaziabad,SEXUAL ASSAULT,2022,1,2022-12-15 08:00:00,8,Day,12,Medium
Ahmedabad,ASSAULT,2022,1,2022-12-16 21:00:00,21,Night,12,High
Jaipur,SEXUAL ASSAULT,2022,1,2022-12-17 19:00:00,19,Night,12,High
Kolkata,KIDNAPPING,2022,1,2022-12-21 04:00:00,4,Night,12,High
Bangalore,SEXUAL ASSAULT,2022,1,2022-12-22 02:00:00,2,Night,12,High
Ghaziabad,SEXUAL ASSAULT,2022,1,2022-12-27 03:00:00,3,Night,12,Medium
Mumbai,SEXUAL ASSAULT,2022,1,2022-12-27 06:00:00,6,Day,12,High
Mumbai,SEXUAL ASSAULT,2022,1,2022-12-29 21:00:00,21,Night,12,High
Kolkata,KIDNAPPING,2022,1,2022-12-30 03:00:00,3,Night,12,High
Mumbai,SEXUAL ASSAULT,2022,1,2022-12-31 01:00:00,1,Night,12,High
Meerut,KIDNAPPING,2023,1,2023-01-01 23:00:00,23,Night,1,Low
Kolkata,SEXUAL ASSAULT,2023,1,2023-01-02 05:00:00,5,Night,1,High
Agra,KIDNAPPING,2023,1,2023-01-03 19:00:00,19,Night,1,Medium
Ludhiana,SEXUAL ASSAULT,2023,1,2023-01-04 08:00:00,8,Day,1,Medium
Kolkata,SEXUAL ASSAULT,2023,1,2023-01-09 06:00:00,6,Day,1,High
Hyderabad,SEXUAL ASSAULT,2023,1,2023-01-09 22:00:00,22,Night,1,High
Delhi,KIDNAPPING,2023,1,2023-01-13 22:00:00,22,Night,1,High
Pune,SEXUAL ASSAULT,2023,1,2023-01-14 12:00:00,12,Day,1,High
Bhopal,KIDNAPPING,2023,1,2023-01-15 10:00:00,10,Day,1,Medium
Mumbai,KIDNAPPING,2023,1,2023-01-15 23:00:00,23,Night,1,High
Bangalore,KIDNAPPING,2023,1,2023-01-16 04:00:00,4,Night,1,High
Mumbai,SEXUAL ASSAULT,2023,1,2023-01-16 12:00:00,12,Day,1,High
Mumbai,SEXUAL ASSAULT,2023,1,2023-01-17 03:00:00,3,Night,1,High
Mumbai,SEXUAL ASSAULT,2023,1,2023-01-17 20:00:00,20,Night,1,High
Mumbai,ASSAULT,2023,1,2023-01-19 22:00:00,22,Night,1,High
Lucknow,KIDNAPPING,2023,1,2023-01-20 05:00:00,5,Night,1,High
Chennai,KIDNAPPING,2023,1,2023-01-20 22:00:00,22,Night,1,High
Bangalore,KIDNAPPING,2023,1,2023-01-21 14:00:00,14,Day,1,High
Agra,SEXUAL ASSAULT,2023,1,2023-01-24 07:00:00,7,Day,1,Medium
Pune,SEXUAL ASSAULT,2023,1,2023-01-24 15:00:00,15,Day,1,High
Hyderabad,ASSAULT,2023,1,2023-01-25 04:00:00,4,Night,1,High
Jaipur,KIDNAPPING,2023,1,2023-01-26 00:00:00,0,Night,1,High
Mumbai,SEXUAL ASSAULT,2023,1,2023-01-26 02:00:00,2,Night,1,High
Chennai,ASSAULT,2023,1,2023-01-27 02:00:00,2,Night,1,High
Nagpur,SEXUAL ASSAULT,2023,1,2023-01-28 13:00:00,13,Day,1,Medium
Ahmedabad,KIDNAPPING,2023,1,2023-01-29 00:00:00,0,Night,1,High
Bangalore,ASSAULT,2023,1,2023-01-29 19:00:00,19,Night,1,High
Thane,ASSAULT,2023,1,2023-01-29 22:00:00,22,Night,1,Low
Kanpur,KIDNAPPING,2023,1,2023-02-01 04:00:00,4,Night,2,Medium
Bangalore,KIDNAPPING,2023,1,2023-02-02 22:00:00,22,Night,2,High
Chennai,KIDNAPPING,2023,1,2023-02-03 10:00:00,10,Day,2,High
Pune,KIDNAPPING,2023,1,2023-02-03 23:00:00,23,Night,2,High
Mumbai,ASSAULT,2023,1,2023-02-04 08:00:00,8,Day,2,High
Ludhiana,KIDNAPPING,2023,1,2023-02-04 16:00:00,16,Day,2,Medium
Nagpur,SEXUAL ASSAULT,2023,1,2023-02-04 17:00:00,17,Day,2,Medium
Chennai,KIDNAPPING,2023,1,2023-02-06 14:00:00,14,Day,2,High
Kolkata,KIDNAPPING,2023,1,2023-02-06 19:00:00,19,Night,2,High
Bhopal,KIDNAPPING,2023,1,2023-02-07 14:00:00,14,Day,2,Medium
Delhi,KIDNAPPING,2023,1,2023-02-09 13:00:00,13,Day,2,High
Hyderabad,SEXUAL ASSAULT,2023,1,2023-02-09 15:00:00,15,Day,2,High
Kolkata,ASSAULT,2023,1,2023-02-11 09:00:00,9,Day,2,High
Kolkata,KIDNAPPING,2023,1,2023-02-13 10:00:00,10,Day,2,High
Patna,ASSAULT,2023,1,2023-02-15 15:00:00,15,Day,2,Medium
Faridabad,KIDNAPPING,2023,1,2023-02-16 04:00:00,4,Night,2,Low
Chennai,KIDNAPPING,2023,1,2023-02-16 19:00:00,19,Night,2,High
Hyderabad,KIDNAPPING,2023,1,2023-02-17 01:00:00,1,Night,2,High
Rajkot,KIDNAPPING,2023,1,2023-02-17 18:00:00,18,Night,2,Low
Delhi,SEXUAL ASSAULT,2023,1,2023-02-17 22:00:00,22,Night,2,High
Agra,SEXUAL ASSAULT,2023,1,2023-02-19 05:00:00,5,Night,2,Medium
Bangalore,SEXUAL ASSAULT,2023,1,2023-02-19 11:00:00,11,Day,2,High
Chennai,KIDNAPPING,2023,1,2023-02-20 11:00:00,11,Day,2,High
Patna,SEXUAL ASSAULT,2023,1,2023-02-20 14:00:00,14,Day,2,Medium
Mumbai,KIDNAPPING,2023,1,2023-02-23 06:00:00,6,Day,2,High
Bangalore,KIDNAPPING,2023,1,2023-02-24 08:00:00,8,Day,2,High
Ghaziabad,ASSAULT,2023,1,2023-02-24 22:00:00,22,Night,2,Medium
Surat,KIDNAPPING,2023,1,2023-02-25 05:00:00,5,Night,2,Medium
Delhi,SEXUAL ASSAULT,2023,1,2023-02-25 18:00:00,18,Night,2,High
Mumbai,KIDNAPPING,2023,1,2023-02-26 11:00:00,11,Day,2,High
Bangalore,KIDNAPPING,2023,1,2023-02-26 17:00:00,17,Day,2,High
Vasai,KIDNAPPING,2023,1,2023-02-26 22:00:00,22,Night,2,Low
Hyderabad,SEXUAL ASSAULT,2023,1,2023-02-28 01:00:00,1,Night,2,High
Mumbai,ASSAULT,2023,1,2023-02-28 08:00:00,8,Day,2,High
Ahmedabad,KIDNAPPING,2023,1,2023-03-02 18:00:00,18,Night,3,High
Mumbai,KIDNAPPING,2023,1,2023-03-03 04:00:00,4,Night,3,High
Nagpur,ASSAULT,2023,1,2023-03-03 21:00:00,21,Night,3,Medium
Mumbai,SEXUAL ASSAULT,2023,1,2023-03-06 02:00:00,2,Night,3,High
Bangalore,ASSAULT,2023,1,2023-03-08 08:00:00,8,Day,3,High
Ahmedabad,SEXUAL ASSAULT,2023,1,2023-03-10 18:00:00,18,Night,3,High
Mumbai,ASSAULT,2023,1,2023-03-11 23:00:00,23,Night,3,High
Delhi,KIDNAPPING,2023,1,2023-03-12 15:00:00,15,Day,3,High
Mumbai,KIDNAPPING,2023,1,2023-03-14 00:00:00,0,Night,3,High
Kalyan,KIDNAPPING,2023,1,2023-03-15 14:00:00,14,Day,3,Low
Chennai,KIDNAPPING,2023,1,2023-03-16 07:00:00,7,Day,3,High
Mumbai,KIDNAPPING,2023,1,2023-03-18 19:00:00,19,Night,3,High
Hyderabad,ASSAULT,2023,1,2023-03-19 02:00:00,2,Night,3,High
Delhi,SEXUAL ASSAULT,2023,1,2023-03-19 23:00:00,23,Night,3,High
Hyderabad,ASSAULT,2023,1,2023-03-21 02:00:00,2,Night,3,High
Bangalore,SEXUAL ASSAULT,2023,1,2023-03-21 18:00:00,18,Night,3,High
Kanpur,ASSAULT,2023,1,2023-03-24 16:00:00,16,Day,3,Medium
Mumbai,SEXUAL ASSAULT,2023,1,2023-03-25 22:00:00,22,Night,3,High
Lucknow,KIDNAPPING,2023,1,2023-03-27 12:00:00,12,Day,3,High
Ahmedabad,SEXUAL ASSAULT,2023,1,2023-03-28 15:00:00,15,Day,3,High
Indore,SEXUAL ASSAULT,2023,1,2023-03-30 22:00:00,22,Night,3,Medium
Agra,KIDNAPPING,2023,1,2023-03-31 08:00:00,8,Day,3,Medium
Bhopal,KIDNAPPING,2023,1,2023-04-01 03:00:00,3,Night,4,Medium
Bhopal,KIDNAPPING,2023,1,2023-04-04 16:00:00,16,Day,4,Medium
Bangalore,ASSAULT,2023,1,2023-04-07 07:00:00,7,Day,4,High
Kolkata,ASSAULT,2023,1,2023-04-07 20:00:00,20,Night,4,High
Ahmedabad,ASSAULT,2023,1,2023-04-10 08:00:00,8,Day,4,High
Patna,ASSAULT,2023,1,2023-04-11 09:00:00,9,Day,4,Medium
Mumbai,KIDNAPPING,2023,1,2023-04-13 18:00:00,18,Night,4,High
Ludhiana,SEXUAL ASSAULT,2023,1,2023-04-14 12:00:00,12,Day,4,Medium
Mumbai,SEXUAL ASSAULT,2023,1,2023-04-16 02:00:00,2,Night,4,High
Delhi,SEXUAL ASSAULT,2023,1,2023-04-16 03:00:00,3,Night,4,High
Kolkata,SEXUAL ASSAULT,2023,1,2023-04-16 20:00:00,20,Night,4,High
Bangalore,KIDNAPPING,2023,1,2023-04-16 23:00:00,23,Night,4,High
Bangalore,ASSAULT,2023,1,2023-04-17 02:00:00,2,Night,4,High
Chennai,SEXUAL ASSAULT,2023,1,2023-04-17 18:00:00,18,Night,4,High
Kolkata,KIDNAPPING,2023,1,2023-04-18 02:00:00,2,Night,4,High
Faridabad,ASSAULT,2023,1,2023-04-19 18:00:00,18,Night,4,Low
Ludhiana,SEXUAL ASSAULT,2023,1,2023-04-21 02:00:00,2,Night,4,Medium
Mumbai,KIDNAPPING,2023,1,2023-04-23 08:00:00,8,Day,4,High
Delhi,ASSAULT,2023,1,2023-04-24 19:00:00,19,Night,4,High
Patna,SEXUAL ASSAULT,2023,1,2023-04-25 01:00:00,1,Night,4,Medium
Kanpur,ASSAULT,2023,1,2023-04-26 18:00:00,18,Night,4,Medium
Kolkata,SEXUAL ASSAULT,2023,1,2023-04-27 04:00:00,4,Night,4,High
Agra,ASSAULT,2023,1,2023-04-27 07:00:00,7,Day,4,Medium
Bangalore,SEXUAL ASSAULT,2023,1,2023-04-27 11:00:00,11,Day,4,High
Kolkata,SEXUAL ASSAULT,2023,1,2023-04-27 15:00:00,15,Day,4,High
Bangalore,KIDNAPPING,2023,1,2023-04-28 06:00:00,6,Day,4,High
Hyderabad,KIDNAPPING,2023,1,2023-04-28 09:00:00,9,Day,4,High
Mumbai,SEXUAL ASSAULT,2023,1,2023-04-29 13:00:00,13,Day,4,High
Mumbai,ASSAULT,2023,1,2023-04-29 18:00:00,18,Night,4,High
Pune,SEXUAL ASSAULT,2023,1,2023-04-30 13:00:00,13,Day,4,High
Delhi,KIDNAPPING,2023,1,2023-05-01 00:00:00,0,Night,5,High
Nashik,KIDNAPPING,2023,1,2023-05-04 11:00:00,11,Day,5,Low
Delhi,KIDNAPPING,2023,1,2023-05-04 21:00:00,21,Night,5,High
Mumbai,ASSAULT,2023,1,2023-05-05 00:00:00,0,Night,5,High
Mumbai,ASSAULT,2023,1,2023-05-06 00:00:00,0,Night,5,High
Nagpur,KIDNAPPING,2023,1,2023-05-06 04:00:00,4,Night,5,Medium
Kolkata,KIDNAPPING,2023,1,2023-05-06 08:00:00,8,Day,5,High
Kanpur,SEXUAL ASSAULT,2023,1,2023-05-06 20:00:00,20,Night,5,Medium
Ahmedabad,KIDNAPPING,2023,1,2023-05-07 00:00:00,0,Night,5,High
Kolkata,KIDNAPPING,2023,1,2023-05-07 10:00:00,10,Day,5,High
Hyderabad,ASSAULT,2023,1,2023-05-07 12:00:00,12,Day,5,High
Delhi,ASSAULT,2023,1,2023-05-08 14:00:00,14,Day,5,High
Ahmedabad,ASSAULT,2023,1,2023-05-09 12:00:00,12,Day,5,High
Kalyan,KIDNAPPING,2023,1,2023-05-09 13:00:00,13,Day,5,Low
Bangalore,KIDNAPPING,2023,1,2023-05-10 00:00:00,0,Night,5,High
Mumbai,ASSAULT,2023,1,2023-05-11 00:00:00,0,Night,5,High
Kolkata,KIDNAPPING,2023,1,2023-05-11 03:00:00,3,Night,5,High
Chennai,SEXUAL ASSAULT,2023,1,2023-05-11 09:00:00,9,Day,5,High
Delhi,SEXUAL ASSAULT,2023,1,2023-05-11 15:00:00,15,Day,5,High
Mumbai,ASSAULT,2023,1,2023-05-12 00:00:00,0,Night,5,High
Ghaziabad,SEXUAL ASSAULT,2023,1,2023-05-12 07:00:00,7,Day,5,Medium
Delhi,SEXUAL ASSAULT,2023,1,2023-05-12 13:00:00,13,Day,5,High
Kalyan,ASSAULT,2023,1,2023-05-13 21:00:00,21,Night,5,Low
Hyderabad,SEXUAL ASSAULT,2023,1,2023-05-13 23:00:00,23,Night,5,High
Meerut,KIDNAPPING,2023,1,2023-05-14 00:00:00,0,Night,5,Low
Agra,ASSAULT,2023,1,2023-05-14 19:00:00,19,Night,5,Medium
Nashik,ASSAULT,2023,1,2023-05-14 20:00:00,20,Night,5,Low
Delhi,ASSAULT,2023,1,2023-05-16 08:00:00,8,Day,5,High
Ghaziabad,SEXUAL ASSAULT,2023,1,2023-05-17 01:00:00,1,Night,5,Medium
Pune,SEXUAL ASSAULT,2023,1,2023-05-17 03:00:00,3,Night,5,High
Mumbai,ASSAULT,2023,1,2023-05-17 11:00:00,11,Day,5,High
Nagpur,ASSAULT,2023,1,2023-05-18 05:00:00,5,Night,5,Medium
Agra,SEXUAL ASSAULT,2023,1,2023-05-18 16:00:00,16,Day,5,Medium
Surat,ASSAULT,2023,1,2023-05-18 18:00:00,18,Night,5,Medium
Mumbai,SEXUAL ASSAULT,2023,1,2023-05-19 13:00:00,13,Day,5,High
Vasai,SEXUAL ASSAULT,2023,1,2023-05-19 16:00:00,16,Day,5,Low
Rajkot,ASSAULT,2023,1,2023-05-19 17:00:00,17,Day,5,Low
Chennai,KIDNAPPING,2023,1,2023-05-19 18:00:00,18,Night,5,High
Delhi,KIDNAPPING,2023,1,2023-05-20 22:00:00,22,Night,5,High
Ghaziabad,KIDNAPPING,2023,1,2023-05-21 00:00:00,0,Night,5,Medium
Rajkot,KIDNAPPING,2023,1,2023-05-21 06:00:00,6,Day,5,Low
Patna,KIDNAPPING,2023,1,2023-05-21 12:00:00,12,Day,5,Medium
Thane,KIDNAPPING,2023,1,2023-05-23 03:00:00,3,Night,5,Low
Lucknow,ASSAULT,2023,1,2023-05-23 06:00:00,6,Day,5,High
Jaipur,KIDNAPPING,2023,1,2023-05-23 07:00:00,7,Day,5,High
Srinagar,ASSAULT,2023,1,2023-05-23 10:00:00,10,Day,5,Low
Delhi,KIDNAPPING,2023,1,2023-05-23 11:00:00,11,Day,5,High
Delhi,SEXUAL ASSAULT,2023,1,2023-05-23 12:00:00,12,Day,5,High
Lucknow,ASSAULT,2023,1,2023-05-23 19:00:00,19,Night,5,High
Ludhiana,KIDNAPPING,2023,1,2023-05-24 02:00:00,2,Night,5,Medium
Delhi,ASSAULT,2023,1,2023-05-24 16:00:00,16,Day,5,High
Ahmedabad,ASSAULT,2023,1,2023-05-24 21:00:00,21,Night,5,High
Hyderabad,SEXUAL ASSAULT,2023,1,2023-05-25 00:00:00,0,Night,5,High
Jaipur,SEXUAL ASSAULT,2023,1,2023-05-25 03:00:00,3,Night,5,High
Chennai,KIDNAPPING,2023,1,2023-05-25 05:00:00,5,Night,5,High
Nagpur,ASSAULT,2023,1,2023-05-25 08:00:00,8,Day,5,Medium
Indore,KIDNAPPING,2023,1,2023-05-25 23:00:00,23,Night,5,Medium
Bangalore,KIDNAPPING,2023,1,2023-05-26 08:00:00,8,Day,5,High
Delhi,KIDNAPPING,2023,1,2023-05-27 07:00:00,7,Day,5,High
Ahmedabad,SEXUAL ASSAULT,2023,1,2023-05-27 15:00:00,15,Day,5,High
Bangalore,SEXUAL ASSAULT,2023,1,2023-05-27 23:00:00,23,Night,5,High
Patna,KIDNAPPING,2023,1,2023-05-28 06:00:00,6,Day,5,Medium
Pune,SEXUAL ASSAULT,2023,1,2023-05-28 17:00:00,17,Day,5,High
Bangalore,ASSAULT,2023,1,2023-05-29 05:00:00,5,Night,5,High
Bangalore,ASSAULT,2023,1,2023-05-29 19:00:00,19,Night,5,High
Ahmedabad,ASSAULT,2023,1,2023-05-29 21:00:00,21,Night,5,High
Delhi,KIDNAPPING,2023,1,2023-05-30 08:00:00,8,Day,5,High
Faridabad,SEXUAL ASSAULT,2023,1,2023-05-30 12:00:00,12,Day,5,Low
Lucknow,SEXUAL ASSAULT,2023,1,2023-05-30 18:00:00,18,Night,5,High
Mumbai,ASSAULT,2023,1,2023-05-31 13:00:00,13,Day,5,High
Mumbai,SEXUAL ASSAULT,2023,1,2023-06-01 02:00:00,2,Night,6,High
Bangalore,ASSAULT,2023,1,2023-06-01 12:00:00,12,Day,6,High
